,,,,,,,
CS252 Operating System Assignment Q2.24 - System call trace on Windows - Output exported as CSV,,,,,,,
,,,,,,,
#,Time of Day,Thread,Module,API,Return Value,Error,Duration
1037,1:10:43 PM,1,Code.exe,"fputc ( 0x00000077, 0x75ef4680 )",0x00000077,,0.0000002
1038,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006e,,0.0000002
1039,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006e, 0x75ef4680 )",0x0000006e,,0.0000002
1040,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000079,,0.0000002
1041,1:10:43 PM,1,Code.exe,"fputc ( 0x00000079, 0x75ef4680 )",0x00000079,,0.0000001
1042,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1043,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
1044,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000066,,0.0000002
1045,1:10:43 PM,1,Code.exe,"fputc ( 0x00000066, 0x75ef4680 )",0x00000066,,0.0000002
1046,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006c,,0.0000002
1047,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006c, 0x75ef4680 )",0x0000006c,,0.0000002
1048,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000061,,0.0000002
1049,1:10:43 PM,1,Code.exe,"fputc ( 0x00000061, 0x75ef4680 )",0x00000061,,0.0000002
1050,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006b,,0.0000002
1051,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006b, 0x75ef4680 )",0x0000006b,,0.0000002
1052,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000002
1053,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000002
1054,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000002e,,0.0000002
1055,1:10:43 PM,1,Code.exe,"fputc ( 0x0000002e, 0x75ef4680 )",0x0000002e,,0.0000002
1056,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1057,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
1058,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1059,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
1060,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1061,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
1062,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000000a,,0.0000002
1063,1:10:43 PM,1,Code.exe,"fputc ( 0x0000000a, 0x75ef4680 )",0x0000000a,,0.0000002
1064,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000000a,,0.0000002
1065,1:10:43 PM,1,Code.exe,"fputc ( 0x0000000a, 0x75ef4680 )",0x0000000a,,0.0000001
1066,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000054,,0.0000002
1067,1:10:43 PM,1,Code.exe,"fputc ( 0x00000054, 0x75ef4680 )",0x00000054,,0.0000001
1068,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000068,,0.0000002
1069,1:10:43 PM,1,Code.exe,"fputc ( 0x00000068, 0x75ef4680 )",0x00000068,,0.0000002
1070,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000002
1071,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000001
1072,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1073,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000001
1074,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000077,,0.0000002
1075,1:10:43 PM,1,Code.exe,"fputc ( 0x00000077, 0x75ef4680 )",0x00000077,,0.0000002
1076,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006f,,0.0000002
1077,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006f, 0x75ef4680 )",0x0000006f,,0.0000001
1078,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006f,,0.0000002
1079,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006f, 0x75ef4680 )",0x0000006f,,0.0000002
1080,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000064,,0.0000002
1081,1:10:43 PM,1,Code.exe,"fputc ( 0x00000064, 0x75ef4680 )",0x00000064,,0.0000002
1082,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000073,,0.0000002
1083,1:10:43 PM,1,Code.exe,"fputc ( 0x00000073, 0x75ef4680 )",0x00000073,,0.0000002
1084,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1085,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000001
1086,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000061,,0.0000001
1087,1:10:43 PM,1,Code.exe,"fputc ( 0x00000061, 0x75ef4680 )",0x00000061,,0.0000001
1088,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000072,,0.0000002
1089,1:10:43 PM,1,Code.exe,"fputc ( 0x00000072, 0x75ef4680 )",0x00000072,,0.0000002
1090,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000002
1091,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000002
1092,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1093,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
1094,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006c,,0.0000002
1095,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006c, 0x75ef4680 )",0x0000006c,,0.0000001
1096,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006f,,0.0000002
1097,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006f, 0x75ef4680 )",0x0000006f,,0.0000001
1098,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000076,,0.0000002
1099,1:10:43 PM,1,Code.exe,"fputc ( 0x00000076, 0x75ef4680 )",0x00000076,,0.0000002
1100,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000002
1101,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000002
1102,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006c,,0.0000002
1103,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006c, 0x75ef4680 )",0x0000006c,,0.0000001
1104,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000079,,0.0000002
1105,1:10:43 PM,1,Code.exe,"fputc ( 0x00000079, 0x75ef4680 )",0x00000079,,0.0000002
1106,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000002c,,0.0000001
1107,1:10:43 PM,1,Code.exe,"fputc ( 0x0000002c, 0x75ef4680 )",0x0000002c,,0.0000001
1108,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1109,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
1110,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000064,,0.0000002
1111,1:10:43 PM,1,Code.exe,"fputc ( 0x00000064, 0x75ef4680 )",0x00000064,,0.0000002
1112,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000061,,0.0000002
1113,1:10:43 PM,1,Code.exe,"fputc ( 0x00000061, 0x75ef4680 )",0x00000061,,0.0000002
1114,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000072,,0.0000002
1115,1:10:43 PM,1,Code.exe,"fputc ( 0x00000072, 0x75ef4680 )",0x00000072,,0.0000001
1116,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006b,,0.0000002
1117,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006b, 0x75ef4680 )",0x0000006b,,0.0000002
1118,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1119,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000001
1120,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000061,,0.0000002
1121,1:10:43 PM,1,Code.exe,"fputc ( 0x00000061, 0x75ef4680 )",0x00000061,,0.0000002
1122,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006e,,0.0000003
1123,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006e, 0x75ef4680 )",0x0000006e,,0.0000002
1124,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000064,,0.0000002
1125,1:10:43 PM,1,Code.exe,"fputc ( 0x00000064, 0x75ef4680 )",0x00000064,,0.0000002
1126,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000001
1127,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
1128,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000064,,0.0000002
1129,1:10:43 PM,1,Code.exe,"fputc ( 0x00000064, 0x75ef4680 )",0x00000064,,0.0000002
1130,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000001
1131,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000002
1132,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000002
1133,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000002
1134,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000070,,0.0000002
1135,1:10:43 PM,1,Code.exe,"fputc ( 0x00000070, 0x75ef4680 )",0x00000070,,0.0000002
1136,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000002c,,0.0000002
1137,1:10:43 PM,1,Code.exe,"fputc ( 0x0000002c, 0x75ef4680 )",0x0000002c,,0.0000001
1138,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1139,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000001
1140,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1141,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000001
1142,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000031
1143,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000031
1144,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000000a,,0.0000013
1145,1:10:43 PM,1,Code.exe,"fputc ( 0x0000000a, 0x75ef4680 )",0x0000000a,,0.0000008
1146,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000042,,0.0000008
1147,1:10:43 PM,1,Code.exe,"fputc ( 0x00000042, 0x75ef4680 )",0x00000042,,0.0000009
1148,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000075,,0.0000003
1149,1:10:43 PM,1,Code.exe,"fputc ( 0x00000075, 0x75ef4680 )",0x00000075,,0.0000002
1150,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000074,,0.0000003
1151,1:10:43 PM,1,Code.exe,"fputc ( 0x00000074, 0x75ef4680 )",0x00000074,,0.0000002
1152,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1153,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
1154,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000049,,0.0000002
1155,1:10:43 PM,1,Code.exe,"fputc ( 0x00000049, 0x75ef4680 )",0x00000049,,0.0000002
1156,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1157,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000001
1158,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000068,,0.0000003
1159,1:10:43 PM,1,Code.exe,"fputc ( 0x00000068, 0x75ef4680 )",0x00000068,,0.0000002
1160,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000061,,0.0000002
1161,1:10:43 PM,1,Code.exe,"fputc ( 0x00000061, 0x75ef4680 )",0x00000061,,0.0000002
1162,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000076,,0.0000002
1163,1:10:43 PM,1,Code.exe,"fputc ( 0x00000076, 0x75ef4680 )",0x00000076,,0.0000001
1164,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000003
1165,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000002
1166,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000004
1167,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
1168,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000070,,0.0000002
1169,1:10:43 PM,1,Code.exe,"fputc ( 0x00000070, 0x75ef4680 )",0x00000070,,0.0000002
1170,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000072,,0.0000002
1171,1:10:43 PM,1,Code.exe,"fputc ( 0x00000072, 0x75ef4680 )",0x00000072,,0.0000002
1172,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006f,,0.0000002
1173,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006f, 0x75ef4680 )",0x0000006f,,0.0000001
1174,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006d,,0.0000002
1175,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006d, 0x75ef4680 )",0x0000006d,,0.0000001
1176,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000069,,0.0000001
1177,1:10:43 PM,1,Code.exe,"fputc ( 0x00000069, 0x75ef4680 )",0x00000069,,0.0000001
1178,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000073,,0.0000002
1179,1:10:43 PM,1,Code.exe,"fputc ( 0x00000073, 0x75ef4680 )",0x00000073,,0.0000002
1180,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000001
1181,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000001
1182,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000073,,0.0000002
1183,1:10:43 PM,1,Code.exe,"fputc ( 0x00000073, 0x75ef4680 )",0x00000073,,0.0000002
1184,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1185,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
1186,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000074,,0.0000002
1187,1:10:43 PM,1,Code.exe,"fputc ( 0x00000074, 0x75ef4680 )",0x00000074,,0.0000001
1188,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006f,,0.0000002
1189,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006f, 0x75ef4680 )",0x0000006f,,0.0000001
1190,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1191,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
1192,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006b,,0.0000002
1193,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006b, 0x75ef4680 )",0x0000006b,,0.0000002
1194,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000003
1195,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000002
1196,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000001
1197,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000002
1198,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000070,,0.0000002
1199,1:10:43 PM,1,Code.exe,"fputc ( 0x00000070, 0x75ef4680 )",0x00000070,,0.0000002
1200,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000002c,,0.0000001
1201,1:10:43 PM,1,Code.exe,"fputc ( 0x0000002c, 0x75ef4680 )",0x0000002c,,0.0000002
1202,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000001
1203,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000001
1204,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1205,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
1206,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1207,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000001
1208,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000000a,,0.0000002
1209,1:10:43 PM,1,Code.exe,"fputc ( 0x0000000a, 0x75ef4680 )",0x0000000a,,0.0000001
1210,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000041,,0.0000002
1211,1:10:43 PM,1,Code.exe,"fputc ( 0x00000041, 0x75ef4680 )",0x00000041,,0.0000002
1212,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006e,,0.0000002
1213,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006e, 0x75ef4680 )",0x0000006e,,0.0000001
1214,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000064,,0.0000001
1215,1:10:43 PM,1,Code.exe,"fputc ( 0x00000064, 0x75ef4680 )",0x00000064,,0.0000001
1216,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1217,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
1218,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006d,,0.0000002
1219,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006d, 0x75ef4680 )",0x0000006d,,0.0000001
1220,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000069,,0.0000002
1221,1:10:43 PM,1,Code.exe,"fputc ( 0x00000069, 0x75ef4680 )",0x00000069,,0.0000002
1222,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006c,,0.0000001
1223,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006c, 0x75ef4680 )",0x0000006c,,0.0000002
1224,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000002
1225,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000002
1226,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000073,,0.0000002
1227,1:10:43 PM,1,Code.exe,"fputc ( 0x00000073, 0x75ef4680 )",0x00000073,,0.0000002
1228,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1229,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
1230,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000074,,0.0000002
1231,1:10:43 PM,1,Code.exe,"fputc ( 0x00000074, 0x75ef4680 )",0x00000074,,0.0000002
1232,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006f,,0.0000002
1233,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006f, 0x75ef4680 )",0x0000006f,,0.0000002
1234,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1235,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000001
1236,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000067,,0.0000001
1237,1:10:43 PM,1,Code.exe,"fputc ( 0x00000067, 0x75ef4680 )",0x00000067,,0.0000002
1238,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006f,,0.0000002
1239,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006f, 0x75ef4680 )",0x0000006f,,0.0000002
1240,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1241,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000001
1242,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000062,,0.0000002
1243,1:10:43 PM,1,Code.exe,"fputc ( 0x00000062, 0x75ef4680 )",0x00000062,,0.0000002
1244,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000002
1245,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000002
1246,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000066,,0.0000002
1247,1:10:43 PM,1,Code.exe,"fputc ( 0x00000066, 0x75ef4680 )",0x00000066,,0.0000002
1248,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006f,,0.0000002
1249,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006f, 0x75ef4680 )",0x0000006f,,0.0000001
1250,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000072,,0.0000002
1251,1:10:43 PM,1,Code.exe,"fputc ( 0x00000072, 0x75ef4680 )",0x00000072,,0.0000002
1252,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000001
1253,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000002
1254,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1255,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000001
1256,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000049,,0.0000002
1257,1:10:43 PM,1,Code.exe,"fputc ( 0x00000049, 0x75ef4680 )",0x00000049,,0.0000002
1258,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1259,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
1260,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000073,,0.0000002
1261,1:10:43 PM,1,Code.exe,"fputc ( 0x00000073, 0x75ef4680 )",0x00000073,,0.0000002
1262,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006c,,0.0000002
1263,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006c, 0x75ef4680 )",0x0000006c,,0.0000002
1264,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000002
1265,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000001
1266,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000002
1267,1:10:43 PM,1,Code.exe,"fputc ( 0x00000065, 0x75ef4680 )",0x00000065,,0.0000001
1268,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000070,,0.0000002
1269,1:10:43 PM,1,Code.exe,"fputc ( 0x00000070, 0x75ef4680 )",0x00000070,,0.0000002
1270,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000002c,,0.0000002
1271,1:10:43 PM,1,Code.exe,"fputc ( 0x0000002c, 0x75ef4680 )",0x0000002c,,0.0000002
1272,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1273,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
1274,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1275,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
1276,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1277,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000001
1278,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000000a,,0.0000002
1279,1:10:43 PM,1,Code.exe,"fputc ( 0x0000000a, 0x75ef4680 )",0x0000000a,,0.0000001
1280,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000041,,0.0000002
1281,1:10:43 PM,1,Code.exe,"fputc ( 0x00000041, 0x75ef4680 )",0x00000041,,0.0000002
1282,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006e,,0.0000002
1283,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006e, 0x75ef4680 )",0x0000006e,,0.0000002
1284,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000064,,0.0000002
1285,1:10:43 PM,1,Code.exe,"fputc ( 0x00000064, 0x75ef4680 )",0x00000064,,0.0000001
1286,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000020,,0.0000002
1287,1:10:43 PM,1,Code.exe,"fputc ( 0x00000020, 0x75ef4680 )",0x00000020,,0.0000002
1288,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006d,,0.0000002
1289,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006d, 0x75ef4680 )",0x0000006d,,0.0000002
1290,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000069,,0.0000002
1291,1:10:43 PM,1,Code.exe,"fputc ( 0x00000069, 0x75ef4680 )",0x00000069,,0.0000002
1292,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x0000006c,,0.0000002
1293,1:10:43 PM,1,Code.exe,"fputc ( 0x0000006c, 0x75ef4680 )",0x0000006c,,0.0000002
1294,1:10:43 PM,1,Code.exe,fgetc ( 0x75ef4660 ),0x00000065,,0.0000002
